"cell","year","jd_wk","obs_days"
672.1,2018,105,10
672.1,2018,112,7
672.1,2018,119,14
672.1,2018,126,9
672.1,2018,133,21
672.1,2018,140,17
672.1,2018,147,6
672.1,2018,154,19
672.1,2018,161,19
672.1,2018,168,27
672.1,2018,175,22
672.1,2018,182,18
672.1,2018,189,24
672.1,2018,196,22
672.1,2018,203,25
672.1,2018,210,25
672.1,2018,217,18
672.1,2018,224,25
672.1,2018,231,18
672.1,2018,238,22
672.1,2018,245,26
672.1,2018,252,21
672.1,2018,259,38
672.1,2018,266,29
672.1,2018,273,23
672.1,2018,280,37
672.1,2018,287,17
672.1,2018,294,16
672.1,2018,301,17
672.1,2018,308,4
672.1,2018,315,11
672.1,2018,322,14
672.1,2018,329,11
672.1,2018,336,2
672.1,2018,343,3
672.1,2018,350,3
672.1,2018,357,3
672.1,2018,364,2
673.1,2017,21,1
673.1,2017,28,1
673.1,2017,42,2
673.1,2017,49,10
673.1,2017,63,15
673.1,2017,77,11
673.1,2017,84,7
673.1,2017,91,12
673.1,2017,98,16
673.1,2017,105,37
673.1,2017,112,5
673.1,2017,119,5
673.1,2017,126,7
673.1,2017,133,11
673.1,2017,140,11
673.1,2017,147,14
673.1,2017,154,15
673.1,2017,161,18
673.1,2017,168,15
673.1,2017,175,21
673.1,2017,182,23
673.1,2017,189,24
673.1,2017,196,26
673.1,2017,203,24
673.1,2017,210,28
673.1,2017,217,24
673.1,2017,224,27
673.1,2017,231,119
673.1,2017,238,43
673.1,2017,245,77
673.1,2017,252,43
673.1,2017,259,58
673.1,2017,266,50
673.1,2017,273,62
673.1,2017,280,40
673.1,2017,287,45
673.1,2017,294,53
673.1,2017,301,51
673.1,2017,308,37
673.1,2017,315,15
673.1,2017,322,19
673.1,2017,329,45
673.1,2017,336,28
673.1,2017,343,4
673.1,2017,350,7
673.1,2017,357,6
673.1,2018,7,1
673.1,2018,14,1
673.1,2018,21,4
673.1,2018,28,9
673.1,2018,35,6
673.1,2018,42,7
673.1,2018,49,21
673.1,2018,56,7
673.1,2018,63,8
673.1,2018,70,11
673.1,2018,77,15
673.1,2018,84,24
673.1,2018,91,21
673.1,2018,98,32
673.1,2018,105,36
673.1,2018,112,75
673.1,2018,119,76
673.1,2018,126,42
673.1,2018,133,43
673.1,2018,140,53
673.1,2018,147,53
673.1,2018,154,63
673.1,2018,161,77
673.1,2018,168,62
673.1,2018,175,70
673.1,2018,182,74
673.1,2018,189,60
673.1,2018,196,90
673.1,2018,203,99
673.1,2018,210,104
673.1,2018,217,102
673.1,2018,224,72
673.1,2018,231,95
673.1,2018,238,71
673.1,2018,245,88
673.1,2018,252,94
673.1,2018,259,70
673.1,2018,266,52
673.1,2018,273,64
673.1,2018,280,49
673.1,2018,287,45
673.1,2018,294,41
673.1,2018,301,38
673.1,2018,308,30
673.1,2018,315,13
673.1,2018,322,18
673.1,2018,329,14
673.1,2018,336,11
673.1,2018,343,2
673.1,2018,350,2
673.1,2018,357,10
673.1,2018,364,3
674.1,2017,28,1
674.1,2017,35,1
674.1,2017,42,3
674.1,2017,49,3
674.1,2017,63,1
674.1,2017,77,2
674.1,2017,84,7
674.1,2017,91,21
674.1,2017,98,17
674.1,2017,105,5
674.1,2017,112,12
674.1,2017,119,5
674.1,2017,126,6
674.1,2017,133,10
674.1,2017,140,10
674.1,2017,147,12
674.1,2017,154,11
674.1,2017,161,5
674.1,2017,168,14
674.1,2017,175,21
674.1,2017,182,11
674.1,2017,189,17
674.1,2017,196,27
674.1,2017,203,14
674.1,2017,210,31
674.1,2017,217,19
674.1,2017,224,41
674.1,2017,231,56
674.1,2017,238,24
674.1,2017,245,24
674.1,2017,252,17
674.1,2017,259,31
674.1,2017,266,12
674.1,2017,273,13
674.1,2017,280,7
674.1,2017,287,20
674.1,2017,294,10
674.1,2017,301,4
674.1,2017,308,15
674.1,2017,315,9
674.1,2017,322,8
674.1,2017,329,9
674.1,2017,336,9
674.1,2017,343,3
674.1,2017,350,3
674.1,2017,364,1
674.1,2018,0,1
674.1,2018,7,5
674.1,2018,14,2
674.1,2018,21,2
674.1,2018,28,2
674.1,2018,35,3
674.1,2018,42,3
674.1,2018,49,7
674.1,2018,56,3
674.1,2018,70,7
674.1,2018,77,4
674.1,2018,84,6
674.1,2018,91,14
674.1,2018,98,19
674.1,2018,105,12
674.1,2018,112,26
674.1,2018,119,20
674.1,2018,126,31
674.1,2018,133,24
674.1,2018,140,25
674.1,2018,147,27
674.1,2018,154,39
674.1,2018,161,30
674.1,2018,168,42
674.1,2018,175,34
674.1,2018,182,33
674.1,2018,189,41
674.1,2018,196,30
674.1,2018,203,36
674.1,2018,210,29
674.1,2018,217,37
674.1,2018,224,39
674.1,2018,231,43
674.1,2018,238,37
674.1,2018,245,61
674.1,2018,252,59
674.1,2018,259,46
674.1,2018,266,42
674.1,2018,273,34
674.1,2018,280,141
674.1,2018,287,21
674.1,2018,294,21
674.1,2018,301,28
674.1,2018,308,18
674.1,2018,315,11
674.1,2018,322,11
674.1,2018,329,4
674.1,2018,336,8
674.1,2018,343,5
674.1,2018,350,7
674.1,2018,357,2
674.1,2018,364,3
675.1,2017,14,3
675.1,2017,35,3
675.1,2017,42,7
675.1,2017,49,3
675.1,2017,56,4
675.1,2017,63,2
675.1,2017,70,1
675.1,2017,77,3
675.1,2017,84,10
675.1,2017,91,6
675.1,2017,98,15
675.1,2017,105,7
675.1,2017,112,2
675.1,2017,119,5
675.1,2017,126,3
675.1,2017,133,10
675.1,2017,140,21
675.1,2017,147,18
675.1,2017,154,14
675.1,2017,161,14
675.1,2017,168,16
675.1,2017,175,21
675.1,2017,182,25
675.1,2017,189,28
675.1,2017,196,20
675.1,2017,203,20
675.1,2017,210,10
675.1,2017,217,12
675.1,2017,224,30
675.1,2017,231,20
675.1,2017,238,28
675.1,2017,245,32
675.1,2017,252,40
675.1,2017,259,25
675.1,2017,266,77
675.1,2017,273,29
675.1,2017,280,19
675.1,2017,287,14
675.1,2017,294,34
675.1,2017,301,35
675.1,2017,308,11
675.1,2017,315,3
675.1,2017,322,7
675.1,2017,329,11
675.1,2017,336,2
675.1,2017,343,2
675.1,2017,350,1
675.1,2017,357,3
675.1,2018,0,1
675.1,2018,7,2
675.1,2018,14,7
675.1,2018,21,2
675.1,2018,28,4
675.1,2018,35,2
675.1,2018,42,3
675.1,2018,49,6
675.1,2018,56,7
675.1,2018,70,2
675.1,2018,77,3
675.1,2018,84,8
675.1,2018,91,6
675.1,2018,98,22
675.1,2018,105,16
675.1,2018,112,20
675.1,2018,119,16
675.1,2018,126,19
675.1,2018,133,26
675.1,2018,140,42
675.1,2018,147,42
675.1,2018,154,41
675.1,2018,161,47
675.1,2018,168,44
675.1,2018,175,58
675.1,2018,182,48
675.1,2018,189,54
675.1,2018,196,43
675.1,2018,203,50
675.1,2018,210,40
675.1,2018,217,50
675.1,2018,224,30
675.1,2018,231,62
675.1,2018,238,62
675.1,2018,245,56
675.1,2018,252,64
675.1,2018,259,43
675.1,2018,266,62
675.1,2018,273,43
675.1,2018,280,40
675.1,2018,287,22
675.1,2018,294,14
675.1,2018,301,26
675.1,2018,308,19
675.1,2018,315,6
675.1,2018,322,3
675.1,2018,329,10
675.1,2018,336,6
675.1,2018,343,4
675.1,2018,350,3
675.1,2018,357,6
676.1,2017,0,3
676.1,2017,7,7
676.1,2017,14,5
676.1,2017,21,5
676.1,2017,28,3
676.1,2017,35,11
676.1,2017,42,4
676.1,2017,49,28
676.1,2017,56,26
676.1,2017,63,23
676.1,2017,70,8
676.1,2017,77,11
676.1,2017,84,30
676.1,2017,91,50
676.1,2017,98,86
676.1,2017,105,147
676.1,2017,112,69
676.1,2017,119,97
676.1,2017,126,92
676.1,2017,133,182
676.1,2017,140,164
676.1,2017,147,159
676.1,2017,154,132
676.1,2017,161,116
676.1,2017,168,120
676.1,2017,175,123
676.1,2017,182,115
676.1,2017,189,135
676.1,2017,196,140
676.1,2017,203,155
676.1,2017,210,118
676.1,2017,217,143
676.1,2017,224,134
676.1,2017,231,151
676.1,2017,238,136
676.1,2017,245,129
676.1,2017,252,182
676.1,2017,259,248
676.1,2017,266,179
676.1,2017,273,131
676.1,2017,280,127
676.1,2017,287,137
676.1,2017,294,111
676.1,2017,301,82
676.1,2017,308,50
676.1,2017,315,47
676.1,2017,322,53
676.1,2017,329,49
676.1,2017,336,24
676.1,2017,343,16
676.1,2017,350,24
676.1,2017,357,14
676.1,2017,364,1
676.1,2018,0,3
676.1,2018,7,4
676.1,2018,14,5
676.1,2018,21,21
676.1,2018,35,6
676.1,2018,42,7
676.1,2018,49,29
676.1,2018,56,25
676.1,2018,63,21
676.1,2018,70,17
676.1,2018,77,23
676.1,2018,84,53
676.1,2018,91,46
676.1,2018,98,84
676.1,2018,105,91
676.1,2018,112,280
676.1,2018,119,326
676.1,2018,126,243
676.1,2018,133,180
676.1,2018,140,243
676.1,2018,147,226
676.1,2018,154,225
676.1,2018,161,229
676.1,2018,168,246
676.1,2018,175,279
676.1,2018,182,278
676.1,2018,189,305
676.1,2018,196,264
676.1,2018,203,306
676.1,2018,210,257
676.1,2018,217,255
676.1,2018,224,257
676.1,2018,231,295
676.1,2018,238,287
676.1,2018,245,342
676.1,2018,252,328
676.1,2018,259,342
676.1,2018,266,260
676.1,2018,273,342
676.1,2018,280,286
676.1,2018,287,204
676.1,2018,294,157
676.1,2018,301,213
676.1,2018,308,112
676.1,2018,315,58
676.1,2018,322,68
676.1,2018,329,53
676.1,2018,336,65
676.1,2018,343,15
676.1,2018,350,33
676.1,2018,357,34
676.1,2018,364,7
696.1,2017,0,1
696.1,2017,14,2
696.1,2017,35,3
696.1,2017,49,3
696.1,2017,56,1
696.1,2017,63,1
696.1,2017,70,3
696.1,2017,77,1
696.1,2017,84,5
696.1,2017,91,4
696.1,2017,98,9
696.1,2017,105,6
696.1,2017,112,2
696.1,2017,119,3
696.1,2017,126,1
696.1,2017,133,8
696.1,2017,140,1
696.1,2017,147,1
696.1,2017,154,2
696.1,2017,168,1
696.1,2017,175,6
696.1,2017,182,3
696.1,2017,189,6
696.1,2017,196,5
696.1,2017,203,6
696.1,2017,210,6
696.1,2017,224,1
696.1,2017,231,4
696.1,2017,238,1
696.1,2017,245,1
696.1,2017,252,1
696.1,2017,266,3
696.1,2017,273,6
696.1,2017,287,1
696.1,2017,294,3
696.1,2017,301,4
696.1,2017,308,1
696.1,2017,322,4
696.1,2017,329,1
696.1,2017,343,1
696.1,2018,0,1
696.1,2018,14,1
696.1,2018,35,1
696.1,2018,49,1
696.1,2018,63,2
696.1,2018,70,1
696.1,2018,91,5
696.1,2018,98,11
696.1,2018,105,3
696.1,2018,112,5
696.1,2018,119,4
696.1,2018,126,3
696.1,2018,133,4
696.1,2018,140,3
696.1,2018,147,3
696.1,2018,154,3
696.1,2018,161,6
696.1,2018,168,4
696.1,2018,175,3
696.1,2018,182,3
696.1,2018,189,3
696.1,2018,196,3
696.1,2018,203,3
696.1,2018,210,3
696.1,2018,217,6
696.1,2018,224,9
696.1,2018,231,6
696.1,2018,238,7
696.1,2018,245,9
696.1,2018,252,9
696.1,2018,259,5
696.1,2018,266,3
696.1,2018,273,2
696.1,2018,280,3
696.1,2018,287,2
696.1,2018,294,4
696.1,2018,301,4
696.1,2018,308,3
696.1,2018,315,1
696.1,2018,322,4
696.1,2018,329,1
696.1,2018,350,4
697.1,2017,0,13
697.1,2017,7,15
697.1,2017,14,11
697.1,2017,21,16
697.1,2017,28,11
697.1,2017,35,21
697.1,2017,42,15
697.1,2017,49,27
697.1,2017,56,22
697.1,2017,63,35
697.1,2017,70,28
697.1,2017,77,45
697.1,2017,84,49
697.1,2017,91,62
697.1,2017,98,126
697.1,2017,105,233
697.1,2017,112,51
697.1,2017,119,42
697.1,2017,126,94
697.1,2017,133,72
697.1,2017,140,54
697.1,2017,147,56
697.1,2017,154,63
697.1,2017,161,80
697.1,2017,168,57
697.1,2017,175,58
697.1,2017,182,64
697.1,2017,189,86
697.1,2017,196,62
697.1,2017,203,95
697.1,2017,210,70
697.1,2017,217,79
697.1,2017,224,70
697.1,2017,231,57
697.1,2017,238,43
697.1,2017,245,63
697.1,2017,252,69
697.1,2017,259,67
697.1,2017,266,93
697.1,2017,273,66
697.1,2017,280,63
697.1,2017,287,54
697.1,2017,294,54
697.1,2017,301,59
697.1,2017,308,52
697.1,2017,315,61
697.1,2017,322,48
697.1,2017,329,49
697.1,2017,336,22
697.1,2017,343,16
697.1,2017,350,30
697.1,2017,357,7
697.1,2017,364,5
697.1,2018,0,21
697.1,2018,7,17
697.1,2018,14,12
697.1,2018,21,24
697.1,2018,28,21
697.1,2018,35,14
697.1,2018,42,31
697.1,2018,49,47
697.1,2018,56,56
697.1,2018,63,79
697.1,2018,70,67
697.1,2018,77,103
697.1,2018,84,118
697.1,2018,91,126
697.1,2018,98,108
697.1,2018,105,116
697.1,2018,112,333
697.1,2018,119,267
697.1,2018,126,121
697.1,2018,133,123
697.1,2018,140,148
697.1,2018,147,135
697.1,2018,154,150
697.1,2018,161,148
697.1,2018,168,113
697.1,2018,175,133
697.1,2018,182,129
697.1,2018,189,170
697.1,2018,196,138
697.1,2018,203,141
697.1,2018,210,122
697.1,2018,217,111
697.1,2018,224,132
697.1,2018,231,113
697.1,2018,238,105
697.1,2018,245,125
697.1,2018,252,151
697.1,2018,259,129
697.1,2018,266,125
697.1,2018,273,149
697.1,2018,280,180
697.1,2018,287,134
697.1,2018,294,143
697.1,2018,301,147
697.1,2018,308,128
697.1,2018,315,87
697.1,2018,322,104
697.1,2018,329,111
697.1,2018,336,75
697.1,2018,343,52
697.1,2018,350,51
697.1,2018,357,54
697.1,2018,364,6
698.1,2017,0,2
698.1,2017,14,2
698.1,2017,21,4
698.1,2017,28,5
698.1,2017,35,4
698.1,2017,42,8
698.1,2017,49,6
698.1,2017,56,9
698.1,2017,63,3
698.1,2017,70,5
698.1,2017,77,6
698.1,2017,84,18
698.1,2017,91,7
698.1,2017,98,9
698.1,2017,105,17
698.1,2017,112,9
698.1,2017,119,5
698.1,2017,126,8
698.1,2017,133,13
698.1,2017,140,7
698.1,2017,147,12
698.1,2017,154,10
698.1,2017,161,15
698.1,2017,168,10
698.1,2017,175,3
698.1,2017,182,10
698.1,2017,189,11
698.1,2017,196,19
698.1,2017,203,14
698.1,2017,210,7
698.1,2017,217,14
698.1,2017,224,15
698.1,2017,231,16
698.1,2017,238,15
698.1,2017,245,17
698.1,2017,252,14
698.1,2017,259,18
698.1,2017,266,30
698.1,2017,273,14
698.1,2017,280,18
698.1,2017,287,15
698.1,2017,294,10
698.1,2017,301,18
698.1,2017,308,12
698.1,2017,315,13
698.1,2017,322,2
698.1,2017,329,7
698.1,2017,336,5
698.1,2017,343,2
698.1,2017,350,5
698.1,2017,357,1
698.1,2018,0,1
698.1,2018,7,6
698.1,2018,14,2
698.1,2018,21,4
698.1,2018,28,2
698.1,2018,35,7
698.1,2018,42,8
698.1,2018,49,22
698.1,2018,56,25
698.1,2018,63,22
698.1,2018,70,24
698.1,2018,77,23
698.1,2018,84,29
698.1,2018,91,24
698.1,2018,98,29
698.1,2018,105,20
698.1,2018,112,41
698.1,2018,119,32
698.1,2018,126,29
698.1,2018,133,28
698.1,2018,140,23
698.1,2018,147,24
698.1,2018,154,32
698.1,2018,161,26
698.1,2018,168,33
698.1,2018,175,39
698.1,2018,182,41
698.1,2018,189,34
698.1,2018,196,49
698.1,2018,203,37
698.1,2018,210,39
698.1,2018,217,31
698.1,2018,224,38
698.1,2018,231,33
698.1,2018,238,42
698.1,2018,245,46
698.1,2018,252,47
698.1,2018,259,40
698.1,2018,266,46
698.1,2018,273,54
698.1,2018,280,45
698.1,2018,287,21
698.1,2018,294,44
698.1,2018,301,37
698.1,2018,308,17
698.1,2018,315,7
698.1,2018,322,12
698.1,2018,329,15
698.1,2018,336,8
698.1,2018,343,6
698.1,2018,350,9
698.1,2018,357,6
698.1,2018,364,1
699.1,2017,49,2
699.1,2017,63,1
699.1,2017,84,3
699.1,2017,91,1
699.1,2017,105,3
699.1,2017,112,1
699.1,2017,126,1
699.1,2017,133,1
699.1,2017,140,1
699.1,2017,147,1
699.1,2017,154,1
699.1,2017,168,2
699.1,2017,175,2
699.1,2017,182,2
699.1,2017,189,1
699.1,2017,196,1
699.1,2017,203,1
699.1,2017,210,2
699.1,2017,217,1
699.1,2017,224,3
699.1,2017,231,5
699.1,2017,238,2
699.1,2017,245,2
699.1,2017,252,3
699.1,2017,259,1
699.1,2017,266,2
699.1,2017,273,3
699.1,2017,280,5
699.1,2017,287,1
699.1,2017,294,2
699.1,2017,322,1
699.1,2017,329,5
699.1,2018,49,2
699.1,2018,56,1
699.1,2018,63,2
699.1,2018,70,4
699.1,2018,77,2
699.1,2018,84,6
699.1,2018,91,8
699.1,2018,98,6
699.1,2018,105,5
699.1,2018,112,3
699.1,2018,119,3
699.1,2018,126,2
699.1,2018,133,4
699.1,2018,140,2
699.1,2018,147,10
699.1,2018,154,10
699.1,2018,161,9
699.1,2018,168,11
699.1,2018,175,5
699.1,2018,182,9
699.1,2018,189,9
699.1,2018,196,12
699.1,2018,203,8
699.1,2018,210,7
699.1,2018,217,8
699.1,2018,224,14
699.1,2018,231,8
699.1,2018,238,14
699.1,2018,245,16
699.1,2018,252,19
699.1,2018,259,17
699.1,2018,266,16
699.1,2018,273,18
699.1,2018,280,17
699.1,2018,287,8
699.1,2018,294,19
699.1,2018,301,13
699.1,2018,308,5
699.1,2018,315,6
699.1,2018,322,8
699.1,2018,329,4
699.1,2018,336,6
699.1,2018,343,1
699.1,2018,350,1
699.1,2018,357,1
700.1,2017,0,1
700.1,2017,7,1
700.1,2017,14,3
700.1,2017,21,2
700.1,2017,28,2
700.1,2017,35,1
700.1,2017,42,5
700.1,2017,49,11
700.1,2017,56,6
700.1,2017,63,38
700.1,2017,70,6
700.1,2017,77,9
700.1,2017,84,9
700.1,2017,91,17
700.1,2017,98,7
700.1,2017,105,15
700.1,2017,112,13
700.1,2017,119,11
700.1,2017,126,4
700.1,2017,133,14
700.1,2017,140,13
700.1,2017,147,21
700.1,2017,154,30
700.1,2017,161,11
700.1,2017,168,18
700.1,2017,175,17
700.1,2017,182,19
700.1,2017,189,28
700.1,2017,196,20
700.1,2017,203,13
700.1,2017,210,22
700.1,2017,217,15
700.1,2017,224,9
700.1,2017,231,20
700.1,2017,238,10
700.1,2017,245,9
700.1,2017,252,10
700.1,2017,259,20
700.1,2017,266,22
700.1,2017,273,18
700.1,2017,280,161
700.1,2017,287,11
700.1,2017,294,5
700.1,2017,301,5
700.1,2017,308,5
700.1,2017,315,11
700.1,2017,329,5
700.1,2017,336,2
700.1,2017,343,1
700.1,2017,357,4
700.1,2017,364,3
700.1,2018,7,2
700.1,2018,21,11
700.1,2018,28,7
700.1,2018,35,10
700.1,2018,42,12
700.1,2018,49,23
700.1,2018,56,33
700.1,2018,63,54
700.1,2018,70,10
700.1,2018,77,14
700.1,2018,84,30
700.1,2018,91,36
700.1,2018,98,34
700.1,2018,105,19
700.1,2018,112,18
700.1,2018,119,13
700.1,2018,126,11
700.1,2018,133,19
700.1,2018,140,22
700.1,2018,147,17
700.1,2018,154,37
700.1,2018,161,38
700.1,2018,168,43
700.1,2018,175,26
700.1,2018,182,30
700.1,2018,189,39
700.1,2018,196,40
700.1,2018,203,47
700.1,2018,210,38
700.1,2018,217,37
700.1,2018,224,28
700.1,2018,231,52
700.1,2018,238,31
700.1,2018,245,48
700.1,2018,252,52
700.1,2018,259,70
700.1,2018,266,47
700.1,2018,273,143
700.1,2018,280,76
700.1,2018,287,57
700.1,2018,294,26
700.1,2018,301,53
700.1,2018,308,33
700.1,2018,315,12
700.1,2018,322,24
700.1,2018,329,19
700.1,2018,336,20
700.1,2018,343,1
700.1,2018,350,5
700.1,2018,357,9
701.1,2017,0,6
701.1,2017,7,7
701.1,2017,14,8
701.1,2017,21,5
701.1,2017,28,8
701.1,2017,35,6
701.1,2017,42,6
701.1,2017,49,14
701.1,2017,56,5
701.1,2017,63,12
701.1,2017,70,3
701.1,2017,77,10
701.1,2017,84,17
701.1,2017,91,20
701.1,2017,98,37
701.1,2017,105,37
701.1,2017,112,30
701.1,2017,119,30
701.1,2017,126,36
701.1,2017,133,43
701.1,2017,140,45
701.1,2017,147,41
701.1,2017,154,28
701.1,2017,161,38
701.1,2017,168,37
701.1,2017,175,32
701.1,2017,182,41
701.1,2017,189,47
701.1,2017,196,45
701.1,2017,203,51
701.1,2017,210,46
701.1,2017,217,49
701.1,2017,224,65
701.1,2017,231,78
701.1,2017,238,47
701.1,2017,245,47
701.1,2017,252,37
701.1,2017,259,45
701.1,2017,266,38
701.1,2017,273,30
701.1,2017,280,60
701.1,2017,287,24
701.1,2017,294,26
701.1,2017,301,34
701.1,2017,308,38
701.1,2017,315,31
701.1,2017,322,28
701.1,2017,329,19
701.1,2017,336,8
701.1,2017,343,5
701.1,2017,350,9
701.1,2017,357,2
701.1,2017,364,2
701.1,2018,0,3
701.1,2018,7,8
701.1,2018,14,6
701.1,2018,21,11
701.1,2018,28,7
701.1,2018,35,9
701.1,2018,42,23
701.1,2018,49,48
701.1,2018,56,41
701.1,2018,63,38
701.1,2018,70,57
701.1,2018,77,60
701.1,2018,84,102
701.1,2018,91,122
701.1,2018,98,134
701.1,2018,105,66
701.1,2018,112,62
701.1,2018,119,82
701.1,2018,126,85
701.1,2018,133,90
701.1,2018,140,79
701.1,2018,147,82
701.1,2018,154,97
701.1,2018,161,81
701.1,2018,168,90
701.1,2018,175,85
701.1,2018,182,103
701.1,2018,189,110
701.1,2018,196,117
701.1,2018,203,127
701.1,2018,210,91
701.1,2018,217,114
701.1,2018,224,124
701.1,2018,231,189
701.1,2018,238,163
701.1,2018,245,168
701.1,2018,252,176
701.1,2018,259,202
701.1,2018,266,167
701.1,2018,273,186
701.1,2018,280,150
701.1,2018,287,131
701.1,2018,294,79
701.1,2018,301,105
701.1,2018,308,38
701.1,2018,315,26
701.1,2018,322,38
701.1,2018,329,28
701.1,2018,336,31
701.1,2018,343,6
701.1,2018,350,15
701.1,2018,357,14
701.1,2018,364,6
702.1,2017,0,2
702.1,2017,7,5
702.1,2017,14,6
702.1,2017,21,5
702.1,2017,28,1
702.1,2017,35,5
702.1,2017,42,4
702.1,2017,49,8
702.1,2017,56,11
702.1,2017,63,7
702.1,2017,70,3
702.1,2017,77,15
702.1,2017,84,18
702.1,2017,91,21
702.1,2017,98,29
702.1,2017,105,24
702.1,2017,112,20
702.1,2017,119,25
702.1,2017,126,30
702.1,2017,133,40
702.1,2017,140,39
702.1,2017,147,42
702.1,2017,154,53
702.1,2017,161,53
702.1,2017,168,49
702.1,2017,175,51
702.1,2017,182,55
702.1,2017,189,58
702.1,2017,196,54
702.1,2017,203,68
702.1,2017,210,85
702.1,2017,217,58
702.1,2017,224,55
702.1,2017,231,111
702.1,2017,238,62
702.1,2017,245,58
702.1,2017,252,61
702.1,2017,259,67
702.1,2017,266,56
702.1,2017,273,42
702.1,2017,280,55
702.1,2017,287,43
702.1,2017,294,36
702.1,2017,301,40
702.1,2017,308,22
702.1,2017,315,14
702.1,2017,322,19
702.1,2017,329,16
702.1,2017,336,14
702.1,2017,343,6
702.1,2017,350,10
702.1,2017,357,4
702.1,2017,364,2
702.1,2018,0,1
702.1,2018,7,5
702.1,2018,14,3
702.1,2018,21,5
702.1,2018,28,5
702.1,2018,35,4
702.1,2018,42,13
702.1,2018,49,27
702.1,2018,56,10
702.1,2018,63,4
702.1,2018,70,11
702.1,2018,77,21
702.1,2018,84,40
702.1,2018,91,36
702.1,2018,98,48
702.1,2018,105,65
702.1,2018,112,122
702.1,2018,119,121
702.1,2018,126,77
702.1,2018,133,76
702.1,2018,140,93
702.1,2018,147,113
702.1,2018,154,139
702.1,2018,161,147
702.1,2018,168,162
702.1,2018,175,136
702.1,2018,182,160
702.1,2018,189,170
702.1,2018,196,180
702.1,2018,203,149
702.1,2018,210,139
702.1,2018,217,164
702.1,2018,224,139
702.1,2018,231,177
702.1,2018,238,187
702.1,2018,245,185
702.1,2018,252,174
702.1,2018,259,190
702.1,2018,266,147
702.1,2018,273,142
702.1,2018,280,119
702.1,2018,287,90
702.1,2018,294,74
702.1,2018,301,118
702.1,2018,308,81
702.1,2018,315,39
702.1,2018,322,64
702.1,2018,329,44
702.1,2018,336,28
702.1,2018,343,9
702.1,2018,350,18
702.1,2018,357,27
702.1,2018,364,3
703.1,2017,7,4
703.1,2017,14,2
703.1,2017,21,2
703.1,2017,28,4
703.1,2017,35,4
703.1,2017,42,4
703.1,2017,49,9
703.1,2017,56,10
703.1,2017,63,12
703.1,2017,70,4
703.1,2017,77,13
703.1,2017,84,23
703.1,2017,91,20
703.1,2017,98,77
703.1,2017,105,157
703.1,2017,112,50
703.1,2017,119,48
703.1,2017,126,32
703.1,2017,133,53
703.1,2017,140,41
703.1,2017,147,73
703.1,2017,154,48
703.1,2017,161,55
703.1,2017,168,67
703.1,2017,175,73
703.1,2017,182,61
703.1,2017,189,94
703.1,2017,196,94
703.1,2017,203,83
703.1,2017,210,64
703.1,2017,217,65
703.1,2017,224,79
703.1,2017,231,66
703.1,2017,238,100
703.1,2017,245,68
703.1,2017,252,89
703.1,2017,259,162
703.1,2017,266,72
703.1,2017,273,68
703.1,2017,280,64
703.1,2017,287,64
703.1,2017,294,64
703.1,2017,301,46
703.1,2017,308,32
703.1,2017,315,20
703.1,2017,322,28
703.1,2017,329,29
703.1,2017,336,16
703.1,2017,343,12
703.1,2017,350,8
703.1,2017,357,8
703.1,2017,364,1
703.1,2018,0,2
703.1,2018,7,4
703.1,2018,14,1
703.1,2018,21,6
703.1,2018,28,4
703.1,2018,35,11
703.1,2018,42,33
703.1,2018,49,28
703.1,2018,56,19
703.1,2018,63,13
703.1,2018,70,15
703.1,2018,77,14
703.1,2018,84,21
703.1,2018,91,55
703.1,2018,98,67
703.1,2018,105,103
703.1,2018,112,179
703.1,2018,119,130
703.1,2018,126,121
703.1,2018,133,149
703.1,2018,140,200
703.1,2018,147,190
703.1,2018,154,172
703.1,2018,161,148
703.1,2018,168,144
703.1,2018,175,162
703.1,2018,182,163
703.1,2018,189,196
703.1,2018,196,173
703.1,2018,203,146
703.1,2018,210,160
703.1,2018,217,126
703.1,2018,224,157
703.1,2018,231,197
703.1,2018,238,177
703.1,2018,245,240
703.1,2018,252,134
703.1,2018,259,222
703.1,2018,266,163
703.1,2018,273,186
703.1,2018,280,123
703.1,2018,287,135
703.1,2018,294,76
703.1,2018,301,116
703.1,2018,308,118
703.1,2018,315,33
703.1,2018,322,53
703.1,2018,329,39
703.1,2018,336,32
703.1,2018,343,5
703.1,2018,350,24
703.1,2018,357,14
703.1,2018,364,3
724.1,2017,0,3
724.1,2017,7,8
724.1,2017,14,7
724.1,2017,21,2
724.1,2017,28,2
724.1,2017,35,3
724.1,2017,42,5
724.1,2017,49,2
724.1,2017,56,2
724.1,2017,63,7
724.1,2017,70,6
724.1,2017,77,9
724.1,2017,84,11
724.1,2017,91,14
724.1,2017,98,26
724.1,2017,105,53
724.1,2017,112,25
724.1,2017,119,10
724.1,2017,126,21
724.1,2017,133,12
724.1,2017,140,16
724.1,2017,147,13
724.1,2017,154,15
724.1,2017,161,15
724.1,2017,168,18
724.1,2017,175,17
724.1,2017,182,10
724.1,2017,189,17
724.1,2017,196,28
724.1,2017,203,17
724.1,2017,210,17
724.1,2017,217,24
724.1,2017,224,19
724.1,2017,231,17
724.1,2017,238,10
724.1,2017,245,14
724.1,2017,252,10
724.1,2017,259,8
724.1,2017,266,17
724.1,2017,273,5
724.1,2017,280,9
724.1,2017,287,10
724.1,2017,294,6
724.1,2017,301,12
724.1,2017,308,9
724.1,2017,315,10
